threshold,accuracy,precision,recall,f1,avg_confidence,high_conf_pct
0.5,0.6744576446280992,0.7043968432919955,0.7208121827411168,0.7125099783327632,0.34254998,24.883780991735538
0.55,0.6647727272727273,0.7311170212765957,0.6342870327641901,0.679268594020262,0.34254998,19.369834710743802
0.6000000000000001,0.6444989669421488,0.7555771096023278,0.5392247346562067,0.629325434226471,0.34254998,14.798553719008265
0.6500000000000001,0.6190599173553719,0.7803889789303079,0.44439317028149516,0.5663040282269921,0.34254998,11.09245867768595
0.7000000000000002,0.5872933884297521,0.8105895196506551,0.3426395939086294,0.4816736944534544,0.34254998,8.341942148760332
0.7500000000000002,0.54713326446281,0.8284352660841938,0.24065528380249193,0.37296620775969963,0.34254998,5.720557851239669
0.8000000000000003,0.5138171487603306,0.872870249017038,0.15366866635902168,0.2613301942319011,0.34254998,3.3703512396694215
0.8500000000000003,0.4855371900826446,0.8888888888888888,0.09229349330872173,0.16722408026755853,0.34254998,1.5625
