Price,Close,High,Low,Open,Volume
Ticker,GRASIM.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS,GRASIM.NS
Date,,,,,
2015-01-01,492.453125,493.2346961221844,487.7493286249606,491.2228890020055,266598
2015-01-02,505.9422302246094,507.4330090689354,491.9465992055672,492.8294448491291,291180
2015-01-05,507.8454895019531,513.4538865035042,503.2357540219309,506.56458759397975,641685
2015-01-06,488.4802551269531,504.97254006393,483.68234025102333,504.68308622818,812394
2015-01-07,494.6241149902344,497.0121661447983,487.74930083407656,492.091279682771,843430
2015-01-08,495.7023010253906,501.06463832661984,491.84516915968675,496.43320615985556,266021
2015-01-09,492.7498474121094,501.31077624293914,491.36761381312346,496.43328469502654,329649
2015-01-12,497.2364807128906,499.0384106403367,491.078088203747,493.4661963846361,184597
2015-01-13,513.27294921875,519.590496307327,498.8937469496575,501.7883996115512,611309
2015-01-14,516.2326049804688,521.0233052559713,512.4116549704594,513.0774673317372,347284
2015-01-15,530.9013061523438,534.4979527162262,516.7030709600251,521.0377788937913,697076
2015-01-16,526.3206787109375,535.1348810537613,523.2234192689417,530.9014464784806,509549
2015-01-19,528.6363525390625,537.6821282010789,527.2324213177188,528.6507794308693,472032
2015-01-20,534.2880859375,536.5241966722451,530.5901648261199,533.6223307534361,441416
2015-01-21,547.5601806640625,551.4317976605779,528.853481343815,535.7355099827922,758001
2015-01-22,551.3448486328125,553.5737459193563,544.2384602173635,552.8790224566843,481759
2015-01-23,548.9784545898438,556.0124797699665,543.7753277809995,555.7736918300458,601141
2015-01-27,557.2210693359375,559.2473034127961,546.3660926217569,549.7962579354929,839250
2015-01-28,563.6906127929688,566.339206951877,554.3481125293064,554.3481125293064,786672
2015-01-29,569.0746459960938,571.6943291090856,557.4598530599767,563.5892783641239,537695
2015-01-30,562.1492919921875,575.3127446931769,558.8565825180522,568.7997464609765,727295
2015-02-02,551.1856689453125,561.3314373060532,549.9844012694665,554.0513532984625,397704
2015-02-03,562.713623046875,564.7471277202399,549.9844104876411,553.1540328480253,1131714
2015-02-04,564.0451049804688,569.8705911875129,560.8754258525627,563.2925022673334,587771
2015-02-05,562.6485595703125,568.1266565667057,557.2210711951134,561.591961478959,1163469
2015-02-06,550.7079467773438,567.0627715921237,547.4297798199545,555.8025277202387,605062
2015-02-09,536.7412719726562,550.114598085974,533.5064999277207,549.2606636077647,265445
2015-02-10,551.909423828125,554.2034717495533,528.5495914401135,533.9191440503955,480858
2015-02-11,556.374267578125,562.6773872150864,549.2823634621217,551.9092596604701,764819
2015-02-12,553.9282836914062,569.0166923689891,551.0842971311957,565.4707689121313,730328
2015-02-13,558.6611938476562,563.574867907456,555.7738113638105,555.7738113638105,392409
2015-02-16,557.9808349609375,564.4286818415237,555.1947275773563,558.9650122516773,259994
2015-02-18,559.7393798828125,562.2866421221538,551.4317234496407,558.0893901089091,570707
2015-02-19,547.9799194335938,564.4577795739078,544.3544180804597,559.8263458642188,802206
2015-02-20,544.2963256835938,552.1770142556472,542.8924519037537,548.2330918719433,275256
2015-02-23,534.8888549804688,549.8903620694942,528.6146449722842,545.787227723667,442881
2015-02-24,532.876953125,536.5965719029431,528.853396403141,533.9190097185499,298075
2015-02-25,530.9231567382812,538.4058477579589,528.2745052151686,534.2158087149439,278536
2015-02-26,520.7340087890625,537.5085369850594,518.2374117790961,531.9001389597814,791021
2015-02-27,542.0601806640625,546.0765234902785,520.2562280433373,525.7849897247023,788973
2015-03-02,577.0928955078125,580.0237302739034,547.8207295785933,549.9844772830978,1010770
2015-03-03,578.6124877929688,582.5274993497624,567.3522996952936,576.0362573322578,753348
2015-03-04,561.9683837890625,580.0744215652179,558.9217329983217,578.3521252616185,465680
2015-03-05,547.7698974609375,565.9048972251122,543.854886431288,562.4312802882989,579547
2015-03-09,537.0234375,551.1420937039765,535.51101876157,546.3659350965497,416679
2015-03-10,535.3446655273438,542.5162044777331,531.8928027929364,536.9584736145849,396550
2015-03-11,535.6559448242188,538.5505978898882,526.8561697348039,535.0769798613392,250007
2015-03-12,541.4668579101562,546.9450116785359,537.3419693945951,538.405780839213,303798
2015-03-13,531.0967407226562,548.1028393347145,523.3535649299441,542.2049888606755,838350
2015-03-16,534.4039916992188,538.3696696902327,528.708746828076,534.0638147305078,183722
2015-03-17,536.2710571289062,539.4189824533307,531.1041109188658,536.2565729855411,310693
2015-03-18,531.0678100585938,537.247900673389,528.5639430541594,537.247900673389,309559
2015-03-19,522.7745971679688,539.6793621005529,520.3141255263766,532.3269154537478,343525
2015-03-20,523.2739868164062,526.8271239836681,513.8011871035133,522.7746560872741,350031
2015-03-23,525.3436279296875,533.3401332238753,518.114266859659,527.5436143659556,313234
2015-03-24,520.0826416015625,529.7218091499449,518.1431978788517,522.5069319425583,377892
2015-03-25,516.7537841796875,526.3712536965971,513.9531925366467,520.3141920962914,601225
2015-03-26,513.6781616210938,521.1825495052034,510.7111455053657,515.2485172737472,1163113
2015-03-27,516.5439453125,520.8931381047264,512.3539063325178,512.672328456152,361036
2015-03-30,525.5390014648438,530.8724283640937,514.5248717937055,517.4267378392523,524111
2015-03-31,524.2725830078125,528.9909205535083,520.0681175735763,525.6693006886592,552354
2015-04-01,534.64990234375,539.2307262296491,519.5904617093456,526.8270928822141,266456
2015-04-06,535.2361450195312,539.853151185466,532.2112494277611,535.6558988753304,190871
2015-04-07,545.1068725585938,547.8133456791763,531.8131803864522,535.6992235160561,431870
2015-04-08,550.0206909179688,551.4318357853298,543.4715108542135,543.4715108542135,286760
2015-04-09,545.4108276367188,553.3566093217514,544.332532071862,551.4317071833295,213696
2015-04-10,548.9279174804688,550.5561526000977,543.0372798657892,545.6424789570249,172200
2015-04-13,547.1622314453125,549.9845212419099,542.3209207095981,548.6891349944433,184902
2015-04-15,550.6502075195312,553.8777666882477,547.256223842532,547.8134339351074,276754
2015-04-16,539.8531494140625,553.638903355501,534.2302683011674,550.1291611570308,636409
2015-04-17,527.8692016601562,542.168768691319,525.3797616307576,539.8530810878523,462939
2015-04-20,522.7745971679688,533.7597574716585,518.309589390244,526.1034301539619,439569
2015-04-21,525.9732055664062,531.0243345262151,516.1168917702311,522.4851041806731,489419
2015-04-22,531.169189453125,536.958552925652,524.6562485770947,525.9733323451932,364386
2015-04-23,526.725830078125,536.234753917618,520.458891886129,532.601982735681,288361
2015-04-24,530.1632690429688,534.7296094118432,521.0596138382683,527.0153440721439,165090
2015-04-27,523.0206909179688,530.8796830705403,518.9609520669292,529.7362946321304,504150
2015-04-28,524.468017578125,527.3916386876926,514.6841230844306,521.9062710090442,501636
2015-04-29,520.9581909179688,534.0637034170402,511.6373897176585,521.4937033215539,443756
2015-04-30,519.4893188476562,523.9325731563299,516.2907276313507,520.3214987248773,1039784
2015-05-04,524.65625,528.1298108433598,513.0848509694175,518.2879787877376,829536
2015-05-05,518.215576171875,524.6562103630621,514.5321386569998,521.6891940023856,452512
2015-05-06,503.38031005859375,519.7640440573639,501.0645656861502,517.4193886612347,706933
2015-05-07,508.091552734375,510.5881493111062,498.3148143593907,501.0647402913475,257545
2015-05-08,505.5731201171875,510.5880673024536,502.9462239369558,510.5880673024536,422007
2015-05-11,514.778076171875,516.5510377751096,505.7539998816149,508.01180800290933,158467
2015-05-12,504.8493957519531,517.4194524025685,502.511953511406,515.1037077448465,649863
2015-05-13,508.6197814941406,514.5249029254566,501.4989654367667,507.28827098729556,209289
2015-05-14,510.9427490234375,514.3801850353478,500.2252857713399,506.85404188797406,152803
