Price,Close,High,Low,Open,Volume
Ticker,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS
Date,,,,,
2015-01-01,296.3741455078125,297.2687231318699,292.4637936277271,294.935427100976,1336492
2015-01-02,296.08831787109375,298.6152734838622,295.12918702200966,295.49808696640594,933372
2015-01-05,291.10821533203125,297.8867528979759,289.34670880854685,297.8867528979759,2012624
2015-01-06,283.3335876464844,290.3980303350983,280.85274461558475,290.3242458456876,3470408
2015-01-07,276.60113525390625,285.52851716721653,275.3284261199496,283.9606926220477,3540560
2015-01-08,283.0016174316406,284.05297332656744,275.7527241059859,279.81062372493693,3906036
2015-01-09,285.07666015625,292.1041995104813,280.89886383233653,283.4350509199825,6164448
2015-01-12,290.610107421875,291.24645069856405,284.18200910086097,286.83809269843437,2661684
2015-01-13,292.0949401855469,294.1884426426021,288.3598286485763,290.6101315778988,2916072
2015-01-14,291.20965576171875,294.8986555939378,285.9528310008066,294.3637461150924,4133276
2015-01-15,293.8748474121094,298.52297658545154,286.34928135293984,294.1884032829663,3658976
2015-01-16,302.31353759765625,303.2542280558908,290.6101945841309,294.0132879381721,3185348
2015-01-19,303.35565185546875,319.0984525093311,302.4610739917805,304.34245470543135,3335832
2015-01-20,308.42803955078125,309.737629909814,304.2871239769614,306.64809273489107,3099268
2015-01-21,311.2132568359375,312.08939431999187,302.68244449119777,306.4083254170393,7541032
2015-01-22,307.2383117675781,312.28303655409974,305.6336060049186,311.3515551818362,3769104
2015-01-23,303.7246398925781,307.82865297211185,300.8933364959394,306.75883381469345,4683076
2015-01-27,298.13568115234375,304.1395362118875,296.5125350530096,304.1395362118875,4461772
2015-01-28,306.0762939453125,307.24754678693716,296.9644606495385,296.9644606495385,4173388
2015-01-29,304.14874267578125,306.6849295435633,296.7615355267778,305.8180237660123,4751440
2015-01-30,330.48822021484375,335.6989316539783,323.3684561675532,333.8544320295059,21415344
2015-02-02,348.7948913574219,350.45494107831917,331.6502757462787,332.00994417946026,10089756
2015-02-03,350.50103759765625,353.22167451625404,345.1058762506064,352.29942471333953,8442272
2015-02-04,352.00140380859375,353.7888756870249,349.26001666309804,351.93657790855883,4939900
2015-02-05,365.3935241699219,366.91239929710144,349.5193187122738,351.93657634686843,8494896
2015-02-06,362.0687255859375,369.90395613487175,360.32758334045195,364.9027509192275,4023848
2015-02-09,369.40380859375,372.2192925810412,357.73433089650905,359.53105095785065,4670508
2015-02-10,358.114013671875,368.20903733110777,356.5673494316171,367.6811369463688,5786408
2015-02-11,362.2538757324219,364.346981314135,355.8634482513148,359.2901992194447,2142516
2015-02-12,367.5699768066406,368.6072590435467,361.0128381285792,361.19806790699306,4365376
2015-02-13,369.1537170410156,371.2005153542339,366.16227389085566,368.60729818110053,3286008
2015-02-16,367.6533203125,371.941394195078,366.8660937560612,369.5426776145872,3024868
2015-02-18,376.59991455078125,377.8687339636932,368.15344149027464,368.89436057647794,6327804
2015-02-19,379.3784484863281,380.59171288610673,374.16424699453654,376.0165452469847,4136952
2015-02-20,370.5984802246094,380.6471957323865,369.7371572303028,379.7210468376605,2668572
2015-02-23,365.0879821777344,375.5905041274634,362.76333884800727,370.4596470601059,2666340
2015-02-24,366.02337646484375,370.2373546581154,362.244683804489,365.0879568764184,3643048
2015-02-25,367.3478088378906,369.2742036918784,365.2362067553734,368.51476587175694,2276348
2015-02-26,365.9122619628906,371.9415020287482,363.96734873017056,367.31075623655755,4156644
2015-02-27,374.5346374511719,375.21073071062233,365.9121816345665,368.4220543473694,4808820
2015-03-02,375.0625,378.035446890476,370.52437057767526,378.035446890476,4098336
2015-03-03,376.23876953125,378.77643141734586,367.69043214980104,376.201732614806,4306688
2015-03-04,377.1278991699219,380.0359981888411,374.1642221626926,377.3131289828737,3430308
