Price,Close,High,Low,Open,Volume
Ticker,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS,HEROMOTOCO.NS
Date,,,,,
2022-04-12,2002.497314453125,2026.941437276451,1991.6914603262703,2026.069990564429,502227
2022-04-13,1982.0179443359375,2014.043604985714,1977.2249883203247,1996.9633802924695,426929
2022-04-18,1991.6041259765625,1999.9264841904862,1960.0141843245078,1978.096702649477,422209
2022-04-19,1972.3017578125,2028.292208686002,1954.1320088859634,2011.298997915056,484466
2022-04-20,1982.4105224609375,2017.399020808162,1970.9072563279294,1978.1839210516318,424461
2022-04-21,2019.7086181640625,2023.2816351944898,1984.2843903684088,1988.6416244271888,341987
2022-04-22,1999.316650390625,2008.6847026916817,1981.3647627394041,1999.970235434885,598737
2022-04-25,1994.3927001953125,2033.0412278244412,1974.6979226605717,1976.7022923176398,596296
2022-04-26,2097.7900390625,2102.800857517006,2005.460305047538,2013.9132953675098,1311255
2022-04-27,2178.61669921875,2203.5401593600272,2065.328630859375,2082.757564453125,2082863
2022-04-28,2193.692626953125,2215.1737011110395,2176.9172794578963,2213.300175973522,1182758
2022-04-29,2184.411865234375,2223.9320596249936,2171.1659174617,2186.1113565658793,839920
2022-05-02,2167.54931640625,2183.496832809143,2133.388649941507,2143.9330268568556,667551
2022-05-04,2099.750732421875,2196.0455885881406,2090.4262956881034,2126.3298556170885,1263034
2022-05-05,2180.05419921875,2211.8619986222297,2117.702368126746,2117.702368126746,1675043
2022-05-06,2233.822998046875,2264.8899880013128,2097.7900821916737,2100.1865606322294,2491483
2022-05-09,2172.298583984375,2230.90336977234,2166.4163192398582,2226.5461366282534,996952
2022-05-10,2152.255615234375,2195.479459225401,2142.5390690541335,2165.5451781991787,644415
2022-05-11,2152.734619140625,2195.522520354472,2098.3562226215117,2148.551632830613,575504
2022-05-12,2092.517578125,2142.887235233442,2066.199932793205,2142.887235233442,966472
2022-05-13,2134.30322265625,2178.616364614715,2104.4997933394216,2104.4997933394216,691344
2022-05-16,2175.0439453125,2189.0307087611473,2126.3301551392,2135.0882378784886,473407
2022-05-17,2199.095703125,2212.4724948025937,2180.4032143378745,2191.6884063243015,517525
2022-05-18,2212.603271484375,2225.8492193730294,2188.8999627222224,2200.7081085929913,332168
2022-05-19,2192.1240234375,2221.3174858843918,2179.09593871753,2187.4182966826,556405
2022-05-20,2257.17724609375,2277.4383788274936,2217.8315185968777,2217.8315185968777,751633
2022-05-23,2287.2861328125,2352.862497614615,2274.955246991795,2278.876757179297,744827
2022-05-24,2298.004638671875,2312.8192305783678,2277.4384142171266,2291.8608977124914,616849
2022-05-25,2261.142822265625,2326.1092195290676,2251.5132932011506,2300.793649085358,525893
2022-05-26,2297.525390625,2307.02428640273,2243.9750385664315,2272.7327769247586,362813
2022-05-27,2370.160888671875,2376.348032879511,2298.8765027084996,2305.1072618042945,654718
2022-05-30,2414.386474609375,2429.1138373791714,2373.820591913782,2373.820591913782,924244
2022-05-31,2417.3056640625,2448.721356874027,2398.3517003131465,2418.1771106716656,1859231
2022-06-01,2403.1015625,2439.9635885872385,2380.3567179837682,2439.9635885872385,430807
2022-06-02,2320.749755859375,2381.6637941419085,2300.967745871914,2379.5724071965788,1093645
2022-06-03,2251.60009765625,2343.05837353728,2244.1055719774245,2331.1195979605104,753558
2022-06-06,2214.128173828125,2260.924818449927,2200.4901182551816,2235.2607560244574,965347
2022-06-07,2240.3583984375,2246.6327709071184,2178.6163266383683,2200.402489904752,550257
2022-06-08,2253.517333984375,2280.6194088428642,2225.108301957471,2251.818055634362,539786
2022-06-09,2264.105712890625,2268.8550547633067,2230.903509156048,2248.288827936059,327503
2022-06-10,2267.460693359375,2278.310162198603,2244.367355861872,2248.3324808889665,324452
2022-06-13,2264.7158203125,2276.4803512497706,2210.4682609906413,2230.903644400938,625967
2022-06-14,2228.812255859375,2278.7459836000335,2204.760240856898,2262.232110513105,509259
2022-06-15,2270.380126953125,2290.161924464937,2228.812161971137,2237.0036758377064,673444
2022-06-16,2195.2177734375,2286.8939204377116,2188.24620008759,2283.625995429941,493824
2022-06-17,2150.20751953125,2194.30280800319,2139.96802072504,2194.30280800319,725864
2022-06-20,2137.266357421875,2179.8800101831916,2121.0137510128475,2139.488588757272,377385
2022-06-21,2177.919677734375,2200.2724145527695,2148.1162413987367,2148.1162413987367,381831
2022-06-22,2199.92333984375,2225.2389062747366,2161.187580795515,2174.259279872907,873408
2022-06-23,2330.33544921875,2341.271933896225,2241.84000401777,2241.84000401777,1846048
2022-06-24,2405.149169921875,2411.9028815458773,2344.3657653058526,2365.9776850537673,1354569
2022-06-27,2401.271240234375,2447.8936359348063,2379.5723037862927,2429.2011478733093,1005184
2022-06-28,2411.031494140625,2433.689107887683,2379.049443441078,2394.7354837275025,714029
2022-06-29,2398.569580078125,2426.760963199729,2379.0492609876146,2387.80734202697,653929
2022-06-30,2370.073486328125,2416.5216367915987,2365.1062828173094,2392.1211298207495,643735
2022-07-01,2408.50439453125,2413.907321436064,2338.396551158339,2365.9777536819183,393346
2022-07-04,2405.5849609375,2439.179273221617,2386.805242309963,2396.4783856232393,499627
2022-07-05,2385.367431640625,2414.648125274441,2379.049443192586,2408.068660270548,401190
2022-07-06,2467.762451171875,2476.6511636768964,2382.6221634304957,2385.584996680332,739745
2022-07-07,2474.428955078125,2499.9623824856385,2461.967226402562,2489.7228851456102,382303
2022-07-08,2483.012939453125,2509.7226937114756,2456.6516787465353,2482.2285098283737,532145
2022-07-11,2499.396484375,2505.7578753834487,2447.066064997304,2453.1225772995617,428940
2022-07-12,2505.844970703125,2513.7316058415618,2469.679932871729,2487.5445901137437,422887
2022-07-13,2477.82763671875,2520.0491795777534,2470.550972913258,2514.123300477866,539917
2022-07-14,2433.776123046875,2497.565972035549,2415.693605977881,2473.165467074978,620757
2022-07-15,2440.094482421875,2454.386123829496,2425.0184112963593,2440.007252645814,816619
2022-07-18,2455.693115234375,2471.292138370001,2444.6257850131205,2466.1504753342438,369313
2022-07-19,2441.09619140625,2480.8778566435085,2425.6280141419547,2453.122197126214,661056
2022-07-20,2463.362060546875,2473.8194213770025,2448.765327721489,2457.4797950799284,201509
2022-07-21,2481.705810546875,2487.108737221689,2453.165932780929,2457.479551144065,314132
2022-07-22,2502.4462890625,2512.729189343774,2475.1699663247537,2484.538017826555,576270
2022-07-25,2473.90625,2506.1061591169923,2467.4574175471257,2505.4089592902606,421977
2022-07-26,2440.704345703125,2481.618725728384,2427.545415427252,2474.9086286876286,347002
2022-07-27,2455.52978515625,2460.295061902161,2409.464653303465,2440.042312560184,498259
2022-07-28,2453.897216796875,2481.518716438565,2430.68809040632,2469.1640713353863,294368
2022-07-29,2486.857421875,2512.2285649136547,2461.7510642880648,2470.92871332985,400652
2022-08-01,2506.93359375,2566.2358368489563,2488.578081125879,2501.771031764259,961562
2022-08-02,2445.734375,2496.476668398817,2419.789705945685,2493.961744864321,1137765
2022-08-03,2472.60595703125,2477.812687411739,2426.2760318845467,2458.5746944517105,600314
2022-08-04,2477.1064453125,2495.594246907382,2452.5294391112607,2488.4902825905924,396416
2022-08-05,2445.072509765625,2479.6654735233815,2436.512548609821,2477.9888578400496,512072
2022-08-08,2416.259765625,2465.016490180827,2409.1558015820347,2444.4547876858005,675310
2022-08-10,2449.264404296875,2457.692080913471,2411.7150620895627,2457.692080913471,895054
2022-08-11,2457.95654296875,2486.8134192580696,2442.1601183825082,2462.4130827819827,422152
2022-08-12,2437.306640625,2466.5166376109346,2428.4379427836907,2462.060097555365,435760
2022-08-16,2485.93115234375,2511.213965530805,2454.6033014711184,2475.341456274128,1213957
2022-08-17,2571.0458984375,2584.76842325519,2478.0331502666886,2484.1663064060635,2510869
2022-08-18,2566.4130859375,2593.2404482447164,2561.956545254353,2583.8419626647833,805655
2022-08-19,2505.03662109375,2591.739756911679,2499.9184403961644,2569.766223936989,510610
2022-08-22,2453.764892578125,2502.3891157600883,2440.5277730361895,2501.8155934257684,570304
2022-08-23,2473.92919921875,2479.753617738506,2432.2322745076667,2448.8670068414067,396875
2022-08-24,2476.53271484375,2492.108305574429,2453.2794226263854,2454.4708495323616,324008
