Price,Close,High,Low,Open,Volume
Ticker,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS
Date,,,,,
2015-01-01,586.8890991210938,592.8662929402005,585.1145867510203,585.1145867510203,596787
2015-01-02,588.5234985351562,595.4346342457919,587.7762994284595,591.1852100920753,688999
2015-01-05,591.1852416992188,595.8549513492916,584.6476481891168,584.6476481891168,1282895
2015-01-06,573.76708984375,590.2511844904034,570.1714369167582,589.3172427427919,1615490
2015-01-07,571.5258178710938,576.989355765669,564.5679385756641,573.7672444674315,813936
2015-01-08,577.3629150390625,580.4449120208155,571.5724636472069,574.374289449399,1273014
2015-01-09,590.5781860351562,599.1237779214013,579.9779674032583,582.7797933327427,2151608
2015-01-12,589.0839233398438,594.9210609076187,584.601013088452,589.2240374427889,1094136
2015-01-13,594.3607177734375,602.6727674577762,586.7023818932506,589.3174081197471,1261489
2015-01-14,589.6909790039062,599.4506269272723,587.4961811860351,596.6021153370887,1033679
2015-01-15,595.901611328125,597.7228094137153,590.8116166285536,596.6954961363512,1229115
2015-01-16,604.5872802734375,607.0622491675138,596.7888880277559,599.3105426172638,1245788
2015-01-19,614.3470458984375,617.8493284537303,606.128367569343,608.9301936135773,1536486
2015-01-20,618.082763671875,622.4256164884341,613.9267106437268,618.2228777640062,1537603
2015-01-21,600.9450073242188,619.9973904302527,598.656837962548,619.2035625104045,1541897
2015-01-22,611.5451049804688,613.7865881961307,598.9835758410728,600.9915735969068,1642285
2015-01-23,632.8857421875,641.1511050817023,611.3583361010623,616.3082737021392,2255956
2015-01-27,660.3436889648438,663.0988293041612,637.882394950341,641.6181630027588,2067849
2015-01-28,657.0748291015625,660.2969401393932,646.8014679395635,660.2035687483279,1379608
2015-01-29,651.3778076171875,664.8732798470505,641.1511321279623,653.7126624319288,2245977
2015-01-30,649.7901000976562,656.3743793268053,645.5406757017723,652.8254113809008,1061983
2015-02-02,649.5567016601562,659.8300643032356,645.5874479116937,651.8915568063106,878717
2015-02-03,632.65234375,653.5259249835249,627.6557197678692,649.2298145159273,772717
2015-02-04,633.212646484375,642.5520660490413,622.5656853793381,635.4541299812122,1326140
2015-02-05,618.6431274414062,631.8583709125267,613.8333039322156,631.8583709125267,913021
2015-02-06,611.7786865234375,637.6022052374359,602.9996660570893,627.6090145866618,1572398
2015-02-09,588.0564575195312,612.665800325818,584.8810327043348,607.0621497130819,1213162
2015-02-10,597.8629760742188,600.3378880976163,582.2661337438443,588.3834422587325,1834808
2015-02-11,594.4073486328125,598.4699731988617,589.3640394444213,597.8629451505403,1671824
