Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2015-01-01,367.7708435058594,369.18648845992266,364.5111242586098,366.75566015463204,2002764
2015-01-02,374.9980773925781,376.0877731142453,367.32377635301776,367.32377635301776,6778320
2015-01-05,371.7756042480469,378.1273948554082,368.3482380919063,374.38337938498074,9937024
2015-01-06,364.0082092285156,369.7453246200872,360.2641931086777,368.8139761953515,9667316
2015-01-07,365.7497863769531,367.8359973961173,363.22582348268327,366.0198682787039,7249916
2015-01-08,367.5938720703125,371.9805319047992,363.2258573932691,369.85705311397766,13564920
2015-01-09,386.4071044921875,392.8427306301899,356.3431982047694,368.83256582738363,44863328
2015-01-12,394.1372375488281,394.742613881725,386.5095048495252,389.67608874467794,12758888
2015-01-13,389.0986633300781,392.61918708785214,386.50953332135754,392.61918708785214,8801236
2015-01-14,396.5028381347656,397.3131292328778,389.78785421135973,390.8868268613193,9921260
2015-01-15,397.54595947265625,401.00127021865205,393.44802759569785,397.72290652669176,8342452
2015-01-16,394.5750732421875,402.34250982273267,393.4015651600053,400.1072736570508,6690960
2015-01-19,391.6320495605469,397.1922183713434,390.1605371009935,394.8917693547488,4087744
2015-01-20,395.6739501953125,397.31313208109253,391.4363159923847,392.47012156346085,6804504
2015-01-21,404.1865234375,405.3134639935255,394.5191461209666,397.0337865707461,8494908
2015-01-22,409.1319885253906,410.35206390227745,402.58462812016074,405.0992685480685,9958396
2015-01-23,412.5965270996094,414.4499007064487,403.29236876096866,409.7931602490729,9486328
2015-01-27,397.9652099609375,413.7049994492124,396.77310208358676,413.7049994492124,13739968
2015-01-28,399.4645690917969,401.3738329186907,396.8102266983103,400.4797295435821,13134356
2015-01-29,399.64154052734375,400.46110881018046,396.3073319289074,399.5484057008401,15369424
2015-01-30,398.970947265625,402.8174428441671,396.18622507851853,402.62185061542954,10833744
2015-02-02,398.03033447265625,400.85230158383774,396.0186130832642,398.89647018670473,8702540
