Price,Close,High,Low,Open,Volume
Ticker,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS,JSWSTEEL.NS
Date,,,,,
2015-01-01,94.50640106201172,95.0472488367617,92.38734440926478,92.99912459222483,2674400
2015-01-02,94.79456329345703,95.66789913877811,94.27588273165756,94.87879468429819,3664240
2015-01-05,94.56847381591797,96.3772029087413,93.80596732417483,94.79456326139916,3392870
2015-01-06,91.11946105957031,93.89019498106809,90.48552038528543,93.46018329977979,5549800
2015-01-07,89.71414184570312,90.95100120425032,88.41965582386844,90.08209610671061,5286870
2015-01-08,90.6229476928711,91.75783922464082,88.53935713709194,90.88007261248879,4780810
2015-01-09,89.81168365478516,91.76671529986808,89.02257910785835,91.0574046497262,5046040
2015-01-12,88.72554016113281,89.72743500470091,88.45511628875789,89.55454149708326,2409440
2015-01-13,88.08272552490234,89.90476010752076,87.7014723325824,89.191018902055,5067780
2015-01-14,85.84841918945312,88.48616335795866,85.38737203016495,88.22017018928149,5881870
2015-01-15,86.08782196044922,87.59953618083875,84.81993370536249,86.70846372259466,6814340
2015-01-16,86.93010711669922,88.00293441017386,85.20117196698526,86.33163268694592,4952730
2015-01-19,86.59318542480469,87.96303451783014,86.20750146537662,87.42218676821405,3389350
2015-01-20,89.11566925048828,89.39495462394602,86.77938456383221,86.85031697418118,6121230
2015-01-21,88.65904998779297,89.81610868185476,87.06753536774032,89.55898377600917,5028900
2015-01-22,88.06500244140625,89.51465229333498,87.43993002259982,88.75214579268352,3852690
2015-01-23,90.02003479003906,90.52541638144366,88.22016713581719,89.55011940419635,5485050
2015-01-27,90.1264419555664,90.8091478750507,88.80092030046899,90.08654500720753,4699280
2015-01-28,88.2245864868164,90.17074945108806,87.776838382806,89.99342521065464,4527080
2015-01-29,88.4107894897461,88.90730959812205,86.74391843205667,88.11376763120629,7116890
2015-01-30,86.66412353515625,89.14669699019714,84.90858360264224,88.30882734989171,8125080
2015-02-02,88.39747619628906,89.51463780365128,86.62864431282526,86.73503614672632,4969410
2015-02-03,87.37786102294922,89.19102754009731,86.7128849322555,88.39748561709031,5147100
2015-02-04,88.22017669677734,89.33733861734588,87.5108660376413,87.59953494339915,4891080
2015-02-05,86.57989501953125,88.66348557771,86.11441036735084,88.30883028250175,5187440
2015-02-06,85.19229888916016,87.3069246556901,84.58495625184838,86.78380663720984,4718950
2015-02-09,82.99788665771484,84.58052630563462,81.74772830527728,84.23030852550806,7214190
2015-02-10,83.21953582763672,85.46272059951443,82.19547380260438,82.72302254628434,4334980
2015-02-11,86.69957733154297,87.75910552679248,83.06880715502473,83.06880715502473,4968810
2015-02-12,86.1676025390625,87.50199226812894,85.2499390208563,86.98774245071122,4874410
2015-02-13,87.42218780517578,88.61028192587123,86.18089776240726,86.8724785717899,6535110
2015-02-16,87.88324737548828,88.93390749146407,87.3512610623232,87.95417302135492,4547420
2015-02-18,86.28729248046875,88.69894005151292,86.00356963472746,88.11375787714799,4624720
2015-02-19,91.99723052978516,93.27398006674453,86.46019366097191,86.78381347520435,10900420
2015-02-20,90.81356811523438,93.81482191125234,90.46778109954992,93.10551816103471,6068460
2015-02-23,88.4107894897461,91.57608235049928,87.88767818307548,91.14606391356436,6027130
2015-02-24,90.41458892822266,91.5716476966385,87.01877577469729,88.66348642424133,6011050
2015-02-25,88.6767807006836,91.75783533754179,88.18912884543114,91.74010561757208,3899270
2015-02-26,87.97633361816406,89.94909462667378,87.33352476341187,89.37278743830136,6711410
2015-02-27,89.51908111572266,90.36581899004243,88.22016435483876,88.92947491474276,7951640
2015-03-02,89.27083587646484,90.60965651653184,87.88325680909372,90.17076979040557,5523170
2015-03-03,88.80978393554688,90.70275130626015,88.19800370117173,88.92948153890013,7891180
2015-03-04,87.94975280761719,90.58749040736477,87.34241003693835,90.43676409069069,9128560
2015-03-05,87.91871643066406,90.23282720420438,87.17393962678223,89.63878346833191,6330360
2015-03-09,85.09034729003906,88.29109962665362,84.77115820418092,88.29109962665362,4438780
2015-03-10,83.7470932006836,85.78191848070249,83.34367273577296,85.56025977661798,4668640
2015-03-11,82.5146713256836,84.50959966192555,82.2087812318086,84.2303075302159,4492530
2015-03-12,84.42093658447266,85.55139740578443,82.90036101704966,82.90036101704966,4538010
2015-03-13,83.60079956054688,85.13024330089048,82.73189444424439,84.76228903193754,4327990
2015-03-16,81.47288513183594,84.46084735286061,81.12709804199629,84.24361935458171,4202320
2015-03-17,83.12201690673828,83.58306405080668,81.21575063277967,82.1733178910222,7781370
2015-03-18,83.29048156738281,84.49186802400834,82.63436689539749,84.31897449552955,5779120
2015-03-19,84.21260070800781,85.56028301855723,83.6673152774059,84.23033043277654,8020320
2015-03-20,81.65463256835938,84.43866528488185,81.1714182283214,84.18597112122788,7733800
2015-03-23,81.41081237792969,82.81169707682203,80.43994612625738,81.74330044962639,6487970
2015-03-24,80.02323150634766,81.81423781578313,79.33165735765996,81.41081730755279,6518910
2015-03-25,80.67046356201172,80.86108678699851,79.45134077634735,79.69959742492846,6553330
2015-03-26,78.45388793945312,80.51088059156157,78.04159920250166,80.51088059156157,9654280
2015-03-27,80.85223388671875,81.48174381653835,78.60461130194854,78.60461130194854,5649210
2015-03-30,80.861083984375,81.75658694813583,79.44246978130433,81.38863272656833,5256430
