Price,Close,High,Low,Open,Volume
Ticker,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS
Date,,,,,
2015-01-01,597.1714477539062,601.728611411645,595.962421711379,600.7985826459393,378210
2015-01-02,599.1989135742188,603.151535519477,598.008449600242,598.9384782932439,430070
2015-01-05,585.6204833984375,599.1989369036011,584.2440590438275,599.1989369036011,1468825
2015-01-06,570.2099609375,582.1980461502287,568.2476137344884,582.1980461502287,1956675
2015-01-07,565.3087768554688,572.5350626207676,559.877383244312,571.9863773721294,1597185
2015-01-08,570.3494873046875,575.5111359396226,565.643543712491,569.1776419008143,1394180
2015-01-09,588.4850463867188,589.6382730434816,574.981009729047,575.6878407159544,2968190
2015-01-12,596.5669555664062,597.8224716784424,581.5748965940821,586.476109527509,1671110
2015-01-13,599.5617065429688,602.2866843694835,593.3584297622302,597.0785453093288,2453370
2015-01-14,596.7529907226562,599.5337676987409,593.5443800716155,596.1484493085283,1656545
2015-01-15,602.760986328125,605.2534568425699,595.9531683120489,600.166226263314,2218360
2015-01-16,611.1777954101562,612.8890736422125,601.0312046149921,603.0307895488963,2110020
2015-01-19,618.2646484375,619.399256465165,608.1831100375904,610.0989673290514,1243345
2015-01-20,614.9722290039062,621.6312669390829,612.3960310868484,621.6312669390829,1488550
2015-01-21,620.4873657226562,622.9147842942247,604.890819659341,609.6339443466434,2155780
2015-01-22,625.2118530273438,625.9093746186721,619.4177918400007,619.4177918400007,1228990
2015-01-23,623.044921875,630.5130809142213,620.3292534809455,630.5130809142213,2207395
2015-01-27,597.52490234375,618.4412415714755,594.3535290214338,618.4412415714755,2061520
2015-01-28,602.4818725585938,603.5886089503595,590.0287750000801,598.9384655840239,1248555
2015-01-29,625.5931396484375,628.6994607771571,597.1435908075764,601.5426088108154,7008190
2015-01-30,601.4031982421875,627.3695886900188,595.4045006104591,626.8394654164332,3163790
2015-02-02,583.8906860351562,592.2423264660305,583.1466743505858,591.4518246945095,1931265
2015-02-03,574.2276611328125,580.1519399028119,571.9490792756316,576.989876118794,2612865
2015-02-04,576.041259765625,581.5005244423439,573.827786614836,577.5479019251429,1074225
2015-02-05,571.4189453125,575.6878022961919,569.4007987978503,574.3857393267369,2110710
2015-02-06,566.25732421875,579.7799793638624,563.5974554616572,571.9677147011868,1222480
2015-02-09,576.450439453125,579.0266373125263,559.3193253912899,564.1554295872523,1760745
2015-02-10,582.291015625,585.0811020568676,571.9677185328711,578.6732466926632,1694925
2015-02-11,586.3646240234375,591.6658002990425,581.0727571194843,584.1139698976682,1164455
2015-02-12,619.6224975585938,621.8452804406983,593.795574660809,594.2885172663608,2286200
2015-02-13,621.9939575195312,626.6534110157156,617.7251570003062,624.9793704833831,1055275
2015-02-16,623.351806640625,632.9404013509717,620.9151357123319,623.4913336671764,749685
