Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
2015-01-01,161.22381591796875,161.99227797685504,160.71882477564938,161.42141388649455,2636761
2015-01-02,161.72882080078125,162.54119474811472,161.26774143871637,161.26774143871637,6853849
2015-01-05,162.36558532714844,163.26578313076962,161.39951455452473,161.9045058575371,8556295
2015-01-06,158.19387817382812,162.21184641514898,157.64497518047176,161.88250253157528,13597291
2015-01-07,155.2517852783203,159.84061854404925,155.01026499122892,156.76675909003657,12421217
2015-01-08,159.1380157470703,159.55518334843467,156.08611748612188,156.08611748612188,8774566
2015-01-09,156.7228240966797,160.6529688850515,155.0541539056526,159.4453780658714,11224780
2015-01-12,157.13999938964844,158.67692374635791,156.37153721129368,156.96435208463026,10249032
2015-01-13,158.12802124023438,158.83062090051112,156.89847966310043,157.38152019135333,12071158
2015-01-14,152.726806640625,157.9523659061891,151.9803056296872,157.9523659061891,16849719
2015-01-15,157.1619415283203,158.04018844340175,154.088092982235,155.0541531072448,16665762
2015-01-16,158.12802124023438,158.94039524762283,155.60306512745913,157.40347088565548,11230052
2015-01-19,157.55715942382812,158.8525634552932,156.32761790969522,158.08410131368512,7117173
2015-01-20,162.95834350585938,163.28768736049122,157.2497445263701,157.68887314514538,12477394
2015-01-21,154.8785400390625,163.77077505797064,153.34161542636826,163.77077505797064,33697892
2015-01-22,153.9783172607422,157.99628591294353,153.18789394689588,155.01025040114672,30768622
2015-01-23,153.4513702392578,156.3056703709237,153.16594857633186,155.2078642337908,17392494
2015-01-27,158.14999389648438,158.5232496670237,153.40746411018637,153.69289622151658,26228540
2015-01-28,159.09408569335938,159.59907689634386,157.00825836326703,158.08410328739043,12792194
2015-01-29,162.5631561279297,163.35357943454727,158.0841081200973,159.40147333925972,21906152
2015-01-30,161.83859252929688,163.35356606053045,159.68689235363462,162.47531917372555,14453148
2015-02-02,158.3695526123047,162.1240505655521,157.82064952484515,161.15797987908715,8820985
2015-02-03,160.7407989501953,161.1579665146059,158.7208340858073,158.7208340858073,6541497
2015-02-04,161.42141723632812,162.69487046396063,160.4333960597992,161.37750541598905,6030862
2015-02-05,161.9923095703125,163.39749850385644,159.70887363912826,160.67494429275249,9843219
2015-02-06,164.01223754882812,164.40744391163696,160.76273169678237,160.76273169678237,7606977
2015-02-09,161.5531463623047,164.16592566452192,161.0262045388988,162.98029612406012,7464839
2015-02-10,162.43141174316406,163.35357047735295,161.11404659623696,161.64099891768765,8320305
2015-02-11,162.98031616210938,163.74877830128952,161.5312155317811,162.93640433809335,4720532
2015-02-12,162.6509552001953,163.35355474854518,160.1260099274541,163.35355474854518,5498120
2015-02-13,166.01026916503906,166.53722150954442,162.4972918069373,163.0022830197632,9373648
2015-02-16,171.08212280273438,171.6968987653534,165.9883095601753,166.16395685298085,12053473
2015-02-18,172.6849365234375,176.5272579533718,169.06217423051075,169.06217423051075,14195768
2015-02-19,170.92843627929688,172.88252806432936,168.44739217916145,172.55318417211498,7249013
2015-02-20,173.91445922851562,174.72684360385955,168.7767342296732,170.1599618614003,9275383
2015-02-23,171.36753845214844,175.12204594621141,170.92842026221055,173.4533759488501,6077614
2015-02-24,173.76077270507812,174.77075506124402,170.66495268387413,172.13601439558533,8556081
2015-02-25,175.51724243164062,175.64898832683522,172.77272764139624,174.59509422986943,16358450
2015-02-26,173.7388153076172,176.26377125227958,172.11406740101685,174.72684699264147,12153247
2015-02-27,172.88253784179688,174.17795235346313,168.6450101398618,173.36556792330958,35742645
2015-03-02,150.7288055419922,157.2058571252996,150.17990251161697,157.2058571252996,52676159
