Price,Close,High,Low,Open,Volume
Ticker,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS
Date,,,,,
2015-01-01,276.7253112792969,280.31909719032217,275.93911129672335,279.6620993062823,60500
2015-01-02,277.3188171386719,278.85181219917683,274.01409853882706,274.01409853882706,136860
2015-01-05,277.46771240234375,279.0050916746153,275.50110308215545,279.0050916746153,213800
2015-01-06,273.6088562011719,276.5105958015845,272.43502361609563,275.76380099268187,263180
2015-01-07,274.7543640136719,276.33117524156626,273.6418570328668,274.40616256167175,713460
2015-01-08,275.9587707519531,277.91006164885647,274.8440720010362,274.8440720010362,150480
2015-01-09,279.72119140625,283.8208511712932,274.7783630966011,279.00505954281,409840
2015-01-12,283.0674743652344,285.5750049345662,279.6839201149452,281.195020196306,951140
2015-01-13,294.10076904296875,295.2548730052388,283.38512053548664,283.38512053548664,1102160
2015-01-14,297.0440979003906,303.5330486313,292.7998901337459,294.9920754014149,748060
2015-01-15,298.23760986328125,303.9710232018938,296.1330298342685,300.86998568159595,1195060
2015-01-16,305.9508056640625,306.8180343800264,295.21326304132,296.17467322357055,997040
2015-01-19,309.8380126953125,310.97899043655025,305.922304337948,306.8180039447936,708280
2015-01-20,309.8621520996094,311.417041969531,306.5990567913807,309.796441608399,568620
2015-01-21,310.10296630859375,311.8549604685293,308.26775135672887,310.44242587040503,622080
2015-01-22,310.8498229980469,314.0450154960433,308.8766370451423,309.8840285403774,1082980
2015-01-23,317.91473388671875,319.3009898772132,313.0814042064676,313.0814042064676,917320
2015-01-27,321.93115234375,325.43294889473975,317.80957068520894,317.91252067007696,907000
2015-01-28,319.91644287109375,325.0388139752016,316.01824387490984,321.7100346571008,475240
2015-01-29,315.991943359375,322.5816256488421,313.08143373768036,319.7390186507706,440800
2015-01-30,311.5505676269531,316.2349655110455,310.97898270476776,316.2349655110455,607740
2015-02-02,309.211669921875,313.67487638615256,305.56313437571447,311.58342253670816,494320
2015-02-03,310.037353515625,314.9210494684419,304.4090811968944,311.46084921906373,378180
2015-02-04,305.6244812011719,312.693758227549,304.67181286764827,310.015401088727,131760
2015-02-05,302.1818542480469,308.78907405954243,298.2771055809197,308.78907405954243,340860
2015-02-06,301.5423278808594,305.28501836094694,300.0290352614758,302.2190282195888,177620
2015-02-09,299.38958740234375,303.53306425264344,296.0892793393987,301.7810696537826,311020
2015-02-10,297.5827941894531,307.38739663338805,296.3936430210711,302.2190187606651,318040
2015-02-11,301.3890075683594,306.59900928799163,298.0580368863976,302.1752342758754,274160
2015-02-12,298.9165344238281,305.2850244490304,296.9762038322429,301.5620363459935,257740
2015-02-13,308.0729064941406,310.88268485487373,299.1530685446599,299.5866829171966,573700
2015-02-16,313.05291748046875,318.5125816966502,311.07973168330994,316.4977721318965,477900
2015-02-18,314.0142822265625,316.4539372413893,309.2291536433112,313.1689482734856,643780
2015-02-19,308.4254455566406,314.2639739801637,307.1990549072827,314.2639739801637,230180
2015-02-20,314.3384704589844,317.0102781517668,307.69403870285726,308.83282445170556,2695220
2015-02-23,306.574951171875,315.58677823932567,304.95654304245267,315.58677823932567,584180
2015-02-24,307.02606201171875,310.0964365157508,303.5330338237391,306.6822448688187,1165940
2015-02-25,308.8984680175781,309.8839647251847,307.0369742365434,307.65892467335084,858920
2015-02-26,307.44879150390625,310.965906968609,304.4090796250799,310.965906968609,514040
2015-02-27,307.5144958496094,309.1788854373994,306.57717228631583,308.55474268364276,1312840
2015-03-02,306.1632080078125,308.78462316552134,304.40682937617134,308.78462316552134,521600
2015-03-03,310.8147888183594,313.62892476908286,303.63379247060055,308.3510464373789,524860
2015-03-04,319.72802734375,320.5711960617773,311.5462164477954,313.7822175493972,905620
2015-03-05,319.56158447265625,322.6494960737382,317.386936334851,319.7389867424971,607680
2015-03-09,323.4313049316406,325.2139624523399,316.8919890023811,319.60758568534607,431520
2015-03-10,323.994140625,328.71794368261834,321.90487878404275,323.54518137434695,365160
2015-03-11,318.8936462402344,326.1228153247248,317.6803815547086,323.66345744508374,386900
2015-03-12,321.0047912597656,323.2385733630449,319.74335318890064,319.74335318890064,274020
2015-03-13,319.6951904296875,322.2662400858607,317.7263888515215,322.1632900970288,430300
2015-03-16,318.7227783203125,321.8369415622259,317.7679446993028,321.8369415622259,254460
2015-03-17,323.6481018066406,324.1189556361529,319.73896974917784,319.73896974917784,541880
2015-03-18,324.48687744140625,324.99494402790333,322.6297410195508,324.5569454510463,992220
2015-03-19,322.6888732910156,324.99494220120084,320.6587456213643,324.99494220120084,540260
2015-03-20,318.16650390625,324.1189157569285,316.45394139781195,324.1189157569285,548920
2015-03-23,312.46380615234375,319.05567928173537,310.5409860147626,319.03816896293387,472500
2015-03-24,307.54730224609375,314.92101889811187,306.1610461888459,314.7020195803802,535500
2015-03-25,308.429931640625,310.75789587806884,305.3727091673636,305.3727091673636,542640
2015-03-26,299.8188781738281,307.952517227131,296.30612005108077,307.4750868822745,847220
2015-03-27,298.4982604980469,302.9614676373013,296.56886368784114,302.13145167317026,524860
2015-03-30,304.1462097167969,306.5552017885554,299.59101401505666,299.59101401505666,903860
2015-03-31,304.29296875,312.38062513462233,299.04794590159725,304.40904480178324,1284000
2015-04-01,303.2330627441406,309.2248815878261,300.9050986481486,308.83286420741445,274980
2015-04-06,311.9141540527344,313.16901583184915,303.3753730254668,306.11286442259836,498260
2015-04-07,313.49530029296875,314.26179782945917,309.40876594166645,311.9163239224584,354360
2015-04-08,308.6225891113281,313.96398555297475,307.03703622696673,312.9938068356192,253900
2015-04-09,311.0227966308594,311.5046111331154,309.22701305573065,309.22701305573065,609340
2015-04-10,310.9132995605469,312.7178516773526,309.44601492478796,311.94261232392233,899140
2015-04-13,310.9154357910156,311.85275905467535,309.4985169723374,311.85275905467535,590040
2015-04-15,309.59490966796875,311.3885009145864,307.69398418097717,311.02276249800957,468540
2015-04-16,307.7728271484375,310.7599805571391,306.16099564403135,309.59491614180854,528120
2015-04-17,306.6362609863281,308.9204087257074,306.1610228790396,307.66116274462405,286920
2015-04-20,304.5492248535156,307.03705398019315,302.2190688250118,306.64284450144277,305160
2015-04-21,301.68682861328125,306.5902257366638,300.6860136589522,306.5902257366638,222660
2015-04-22,300.9948425292969,303.97103560147923,298.9472043724482,301.64964831314506,347480
2015-04-23,302.60009765625,303.70824697192216,300.72983503624556,303.70824697192216,716540
2015-04-24,300.0180969238281,304.4090438248432,296.96745147687267,304.4090438248432,212780
2015-04-27,299.9457702636719,300.81738305524146,296.12643593947973,299.9852018937653,684780
2015-04-28,299.4530944824219,300.02467949077374,297.6397737249031,299.5910651212182,506520
2015-04-29,287.5657653808594,301.3408258366788,285.79406863990545,301.3408258366788,833100
2015-04-30,287.8789978027344,293.89490286175817,285.8335515866911,287.55488307813454,858380
2015-05-04,297.90252685546875,298.27700705415964,290.10396602440665,291.7070289252134,338820
2015-05-05,298.16314697265625,299.372027322275,296.6126416343648,298.23324171561734,291640
2015-05-06,297.9595642089844,298.71510124240666,295.9228596435499,298.2508237086354,348660
2015-05-07,296.4178161621094,300.0291133513,294.55412953102075,300.0291133513,570180
2015-05-08,297.6769714355469,300.902826638922,296.130823645392,296.130823645392,449040
2015-05-11,298.114990234375,300.90503918686034,296.22721733151633,300.33126208831106,787160
2015-05-12,293.65399169921875,299.8100591729982,292.58308185180834,298.37341084927976,761380
2015-05-13,293.52484130859375,298.30558752458336,291.2691372963545,293.6912829542858,690220
2015-05-14,300.2262268066406,303.0819602713107,293.6781406213645,293.6781406213645,404840
2015-05-15,307.9700012207031,308.789056579632,300.4736584010687,301.1240799978681,462760
2015-05-18,309.9869079589844,321.88515608555736,304.01479324836697,310.9833653876024,753320
2015-05-19,309.01318359375,314.6955880975156,303.46486755352765,312.1478536226072,522280
2015-05-20,306.0631408691406,312.8644605166588,301.3765386684155,310.77174677896096,605100
2015-05-21,305.5048522949219,307.7074775466572,300.2774679716731,302.25146928762575,618140
2015-05-22,307.5711364746094,313.0051400988134,304.5881312950677,305.5531549108482,847920
2015-05-25,304.9640197753906,308.3624925449455,303.57475392490494,304.4979973307692,258300
2015-05-26,299.1937255859375,307.4436684469172,287.3123384475262,305.9928456661212,1256800
2015-05-27,310.4991455078125,313.68657036435286,297.9033110308647,299.1936674684022,1234000
2015-05-28,310.2859802246094,316.98396364033863,305.7949958954291,311.7082249944523,684300
2015-05-29,296.8283996582031,310.2859206292424,288.6180115004432,307.39965142605774,2166760
2015-06-01,293.2519226074219,296.01287836997426,287.1298464752548,294.5620557011896,1366460
2015-06-02,299.1014099121094,307.747016862217,296.9867191016363,297.72751965494666,1503080
2015-06-03,272.00604248046875,287.2199421822421,262.90759013363225,285.76911971046985,7808880
2015-06-04,263.98260498046875,265.9851844299643,255.01823835766822,258.5112205699488,8609540
2015-06-05,264.29681396484375,269.28239700773804,251.08109446015007,256.31287747838576,15123780
2015-06-08,244.8381805419922,257.1921877140587,241.84857467076503,257.1921877140587,6897380
2015-06-09,262.2195129394531,269.06258448252765,242.90372210228193,245.77678870978434,11377620
2015-06-10,266.4400329589844,274.3382608824389,264.72103418884376,265.9806118143944,4943000
2015-06-11,271.02777099609375,277.2399531129042,262.7207021563592,270.7727963756782,6056040
2015-06-12,267.6205749511719,271.8983371848741,260.50492479891716,271.8983371848741,2093980
2015-06-15,261.8106689453125,265.985094017949,259.0562879365712,265.8971596944912,1461340
2015-06-16,254.319091796875,259.3464280381162,253.01553341040653,259.3464280381162,1749640
2015-06-17,256.7041931152344,259.390416239915,248.44325065152907,252.57592225395115,2810340
2015-06-18,267.3766174316406,269.41437573353306,257.1922534981572,257.8077670605592,2379380
2015-06-19,276.14093017578125,278.0753783237244,264.22656501590257,264.22656501590257,2916820
2015-06-22,276.8266906738281,281.86282860198213,273.23920146071055,275.921023597527,1578880
2015-06-23,269.40771484375,276.53656676197664,268.1877166788963,276.53656676197664,1087660
2015-06-24,263.9670715332031,270.95963360567765,262.9558940554334,270.3814997320861,1100560
2015-06-25,256.5965270996094,265.94118053432084,255.44465973915766,264.00673246054356,2730260
2015-06-26,261.94696044921875,262.46793844967436,258.0714905694453,260.3576488339221,1517260
2015-06-29,266.9105224609375,267.6337466753153,256.1150486385075,256.1150486385075,1641920
2015-06-30,279.27117919921875,281.02098388943875,264.7541249949782,264.7541249949782,5053860
2015-07-01,270.1374816894531,285.5052691667784,268.8866786070866,281.37259839434864,3379980
2015-07-02,274.4087829589844,280.2736584581406,273.2393391870343,275.21554111055684,2226580
2015-07-03,271.04986572265625,278.9524715823017,270.42555068258685,277.6335369631368,1795300
2015-07-06,269.0757751464844,272.57753037012594,267.0841716529544,272.57753037012594,772420
2015-07-07,267.51727294921875,272.14014469049243,266.42476200717033,272.14014469049243,1270540
2015-07-08,263.6066589355469,266.4335720100222,262.0327229097341,266.42477052649195,2180020
