Price,Close,High,Low,Open,Volume
Ticker,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
Date,,,,,
2015-01-01,91.15481567382812,91.48484750402933,90.84128140642811,91.17956537528731,1082549
2015-01-02,91.96338653564453,92.45018211880505,91.25381679203906,91.31982718360378,4198953
2015-01-05,92.1283950805664,93.23400022715067,91.66634923459442,91.9221252131248,3838601
2015-01-06,89.97493743896484,91.81486870810234,89.45514005236222,91.58384242499028,12396695
2015-01-07,89.29011535644531,89.93367460162443,88.8363216871614,89.63664467519048,8305581
2015-01-08,89.9336929321289,92.22741815673008,89.63666294515357,91.77362439495282,7792131
2015-01-09,91.33633422851562,92.40893773628854,89.64492100471988,90.62676441123975,13587116
2015-01-12,91.75711822509766,92.24391381660536,90.37923269104485,90.75877062687807,4421790
2015-01-13,92.98648834228516,93.51454464244351,91.58385306333344,91.930389170998,6312675
2015-01-14,91.08053588867188,93.97656599304754,90.75875625807758,93.39901039959139,9723858
2015-01-15,92.32642364501953,93.06899525495096,90.96504236014523,92.40893160167857,6993422
2015-01-16,91.59209442138672,92.96997983668832,91.23731293133406,92.54093582193786,8304680
2015-01-19,96.4023208618164,98.76204973545752,96.09703874021577,97.54092796356954,32334205
2015-01-20,97.42540740966797,98.01946731033583,96.18778821203816,96.71583772679077,13390593
2015-01-21,97.14488983154297,98.18449138710636,95.15644681204337,97.29340146183155,17701408
2015-01-22,98.95063018798828,99.47488690755172,97.3113045162854,98.19338176866925,19458651
2015-01-23,100.15726470947266,100.5234149172039,98.23500997904195,99.72455220256649,19277835
2015-01-27,99.6163558959961,100.81465319637668,99.02553684365076,100.25711190322653,15764550
2015-01-28,101.0643081665039,101.85484803496384,99.15036953760091,99.1919768990988,16769969
2015-01-29,100.30705261230469,102.27092142509377,99.8244031567714,101.18913002852699,13488321
2015-01-30,100.94780731201172,101.53031040284559,99.3833731482992,101.00606032990784,9393192
2015-02-02,104.03506469726562,104.46778394478892,101.35555480923654,101.85484312313365,15948657
2015-02-03,103.44425201416016,104.52604342790897,102.81181875633145,103.85200280801301,8465539
2015-02-04,103.05311584472656,104.8339091676265,102.56215044230522,103.71883348110262,8923261
2015-02-05,106.22362518310547,107.03081073682323,103.33607147241595,103.3443942994502,12263607
2015-02-06,107.05577087402344,108.96138672342359,105.8491573606962,106.1820162609244,11074311
2015-02-09,107.81301879882812,108.17916220944791,105.78257422969526,106.49822217028871,6794574
2015-02-10,106.94758605957031,108.51202005923709,106.07382474290982,106.68129625144225,11140578
2015-02-11,106.24856567382812,108.01272022744276,105.37481122239294,107.51343196947978,14166503
